Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Male,63,No,Yes,3,4,70,No Offer,Yes,38.83,Yes,Yes,DSL,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.1,5979.7,0.0,0,2718.1,4,7,85.42428571428572,5568
Male,77,Yes,Yes,0,10,43,Offer B,Yes,37.09,No,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,4304.0,0.0,0,1594.87,4,6,100.09302325581395,4499
Male,43,No,No,0,0,66,Offer A,Yes,33.02,Yes,Yes,Fiber Optic,6,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.25,6860.6,44.0,0,2179.32,4,6,103.94848484848485,4915
Female,77,Yes,No,0,0,56,Offer B,Yes,19.46,Yes,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,6418.9,0.0,0,1089.76,3,6,114.62321428571428,4060
Female,56,No,No,0,0,8,No Offer,Yes,10.91,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.45,369.3,0.0,0,87.28,3,1,46.1625,4909
Female,19,No,No,0,0,19,No Offer,Yes,24.35,No,Yes,Cable,69,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,58.2,1045.25,0.0,0,462.65,4,3,55.01315789473684,4033
Female,20,No,Yes,0,1,9,Offer E,Yes,6.35,No,Yes,Cable,69,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,65.0,663.05,0.0,0,57.15,1,5,73.67222222222222,3983
Male,69,Yes,Yes,0,5,60,Offer B,Yes,10.4,Yes,Yes,Fiber Optic,5,No,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,99.0,6017.9,0.0,150,624.0,3,3,100.29833333333333,4763
Female,64,No,Yes,0,6,43,No Offer,Yes,12.98,Yes,Yes,DSL,8,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.85,2908.2,0.0,0,558.14,3,3,67.63255813953488,4000
Female,55,No,Yes,0,1,42,Offer B,No,0.0,No,Yes,Cable,5,No,Yes,No,Yes,No,No,No,No,One Year,No,Mailed Check,33.55,1445.3,0.0,50,0.0,2,2,34.41190476190476,2044
Male,42,No,No,0,0,37,No Offer,Yes,44.52,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.6,3358.65,8.96,0,1647.24,4,8,90.77432432432433,2546
Female,74,Yes,No,0,0,8,No Offer,Yes,27.95,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.65,164.3,0.0,0,223.6,2,0,20.5375,5432
Male,60,No,Yes,1,10,67,Offer A,Yes,18.29,Yes,Yes,Fiber Optic,11,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,89.55,6038.55,33.76,0,1225.43,3,4,90.12761194029851,6194
Male,59,No,No,0,0,21,Offer D,Yes,34.39,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,417.7,0.0,0,722.19,3,0,19.89047619047619,2366
Female,40,No,No,0,0,1,No Offer,Yes,27.59,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.15,20.15,0.0,0,27.59,4,0,20.15,3167
Male,38,No,Yes,3,1,53,No Offer,Yes,20.44,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.2,1068.15,0.0,0,1083.32,4,0,20.15377358490566,6050
Male,35,No,Yes,2,10,59,Offer B,Yes,18.75,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1147.85,0.0,0,1106.25,3,0,19.45508474576271,5293
Male,21,No,No,0,0,46,Offer B,Yes,37.75,Yes,Yes,Fiber Optic,73,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.15,4245.55,0.0,0,1736.5,3,3,92.29456521739131,5593
Female,22,No,Yes,0,0,25,No Offer,Yes,29.81,No,Yes,Fiber Optic,52,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,2395.7,0.0,80,745.25,3,4,95.82799999999999,3273
Male,40,No,Yes,2,9,46,Offer B,Yes,26.12,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,862.4,0.0,0,1201.52,5,0,18.747826086956522,3574
Male,40,No,No,1,0,1,No Offer,Yes,26.85,No,Yes,Fiber Optic,11,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,84.6,0.0,0,26.85,2,4,84.6,2484
Male,38,No,Yes,0,1,68,Offer A,Yes,11.83,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.8,6302.85,0.0,0,804.44,4,8,92.68897058823529,4265
Male,77,Yes,No,0,0,4,No Offer,Yes,30.11,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.35,261.65,0.0,0,120.44,3,1,65.4125,4140
Male,24,No,No,0,0,22,Offer D,Yes,23.03,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,467.15,0.0,0,506.66,4,0,21.23409090909091,2768
Female,22,No,Yes,0,6,15,No Offer,Yes,30.09,No,Yes,Fiber Optic,71,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1114.55,0.0,0,451.35,5,2,74.30333333333333,4891
Female,21,No,Yes,3,8,64,No Offer,Yes,37.47,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.85,5980.75,0.0,0,2398.08,4,5,93.44921875,5206
Female,41,No,No,0,0,1,Offer E,Yes,46.09,No,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,0.0,0,46.09,1,3,78.65,2728
Female,64,No,Yes,0,10,71,No Offer,Yes,4.71,No,Yes,DSL,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.05,4492.9,0.0,0,334.41,4,5,63.28028169014084,4374
Female,52,No,Yes,3,10,67,Offer A,Yes,3.04,Yes,Yes,Fiber Optic,30,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,6689.0,0.0,0,203.68,3,6,99.83582089552239,5588
Female,28,No,No,2,0,2,Offer E,Yes,32.06,No,Yes,Cable,52,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,61.2,125.95,0.0,0,64.12,4,4,62.975,5056
Male,72,Yes,No,0,0,4,No Offer,No,0.0,No,Yes,DSL,10,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,50.95,207.35,0.0,0,0.0,3,4,51.8375,2104
Female,26,No,Yes,0,1,13,No Offer,Yes,43.56,Yes,Yes,Fiber Optic,52,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.1,1215.6,0.0,0,566.28,1,4,93.5076923076923,2973
Male,19,No,No,0,0,2,Offer E,Yes,5.33,No,Yes,Cable,52,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,113.35,0.0,0,10.66,1,3,56.675,4235
Male,34,No,Yes,0,9,10,Offer D,Yes,21.85,No,Yes,DSL,9,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,0.0,0,218.5,3,3,56.885000000000005,3519
Male,52,No,Yes,3,1,35,Offer C,Yes,20.85,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,686.95,0.0,0,729.75,4,0,19.627142857142857,3764
Male,60,No,No,0,0,3,Offer E,Yes,49.63,No,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,0.0,0,148.89,5,3,84.60000000000001,4203
Female,70,Yes,No,0,0,15,No Offer,Yes,7.99,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1147.45,0.0,0,119.85,3,2,76.49666666666667,4526
Female,50,No,No,0,0,65,No Offer,Yes,41.78,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,111.05,7107.0,0.0,0,2715.7,4,7,109.33846153846154,5261
Female,19,No,No,0,0,72,No Offer,Yes,10.05,Yes,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.05,7806.6,0.0,0,723.6,3,7,108.42500000000001,5430
Female,22,No,Yes,1,9,71,Offer A,Yes,37.57,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,89.9,6342.7,0.0,150,2667.47,5,7,89.33380281690141,5835
Female,38,No,Yes,0,1,17,Offer D,Yes,4.91,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,1743.5,0.0,0,83.47,1,6,102.55882352941177,2365
Female,58,No,Yes,0,4,52,No Offer,No,0.0,No,Yes,DSL,8,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.45,1958.95,0.0,0,0.0,4,3,37.67211538461539,5509
Male,38,No,Yes,3,6,72,Offer A,Yes,32.22,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7732.65,0.0,0,2319.84,4,7,107.39791666666666,6378
Male,59,No,Yes,0,9,66,Offer A,Yes,45.03,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.35,1359.5,0.0,0,2971.98,5,0,20.598484848484848,4845
Male,33,No,Yes,1,4,20,No Offer,No,0.0,No,Yes,Cable,22,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.4,825.4,0.0,0,0.0,3,4,41.269999999999996,3899
Male,51,No,Yes,0,1,2,No Offer,Yes,46.92,No,Yes,Fiber Optic,7,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.05,0.0,0,93.84,2,5,95.025,3902
Female,74,Yes,No,0,0,35,No Offer,Yes,32.92,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,110.8,3836.3,0.0,110,1152.2,3,7,109.60857142857144,2125
Female,51,No,No,0,0,41,No Offer,Yes,6.16,Yes,Yes,DSL,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.55,3263.9,0.0,0,252.56,3,6,79.60731707317073,4176
Male,45,No,No,0,0,72,No Offer,Yes,33.93,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.95,7544.3,25.42,0,2442.96,5,6,104.78194444444445,5760
Female,58,No,No,0,0,45,No Offer,Yes,1.57,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.75,4442.75,0.0,0,70.65,4,5,98.72777777777777,3682
Male,34,No,No,0,0,34,No Offer,Yes,4.89,No,Yes,Cable,27,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.8,1734.2,0.0,70,166.26,4,1,51.00588235294118,2711
Female,50,No,No,0,0,46,Offer B,Yes,2.03,No,Yes,Cable,7,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0.0,0,93.38,5,3,58.45326086956521,2867
Male,56,No,Yes,0,8,70,Offer A,Yes,27.97,Yes,Yes,Cable,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.25,5731.85,0.0,0,1957.9,3,6,81.88357142857143,5085
Female,52,No,Yes,0,0,1,No Offer,Yes,21.91,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,21.91,1,2,74.7,5980
Female,34,No,No,0,0,15,No Offer,Yes,31.68,No,Yes,Cable,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.85,736.8,0.0,0,475.2,5,2,49.12,5584
Male,27,No,No,0,0,36,Offer C,Yes,42.51,No,Yes,Cable,52,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.2,2854.95,0.0,40,1530.36,3,6,79.30416666666666,4830
Male,65,Yes,Yes,0,1,69,No Offer,Yes,16.34,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,1,2,89.03115942028985,6363
Female,35,No,No,0,0,1,No Offer,Yes,22.37,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.15,19.15,0.0,0,22.37,5,0,19.15,2577
Female,78,Yes,Yes,0,2,68,No Offer,Yes,40.55,No,Yes,DSL,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.65,3975.9,0.0,0,2757.4,5,4,58.46911764705882,6418
Female,20,No,No,0,0,6,Offer E,Yes,20.26,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.15,567.45,0.0,0,121.56,1,7,94.575,3578
Female,56,No,No,0,0,1,Offer E,Yes,5.1,Yes,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.55,79.55,0.0,0,5.1,2,2,79.55,5571
Female,31,No,No,0,0,4,No Offer,Yes,3.05,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,82.85,0.0,0,12.2,5,0,20.7125,4344
Male,33,No,No,0,0,6,No Offer,Yes,10.54,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.15,124.4,0.0,0,63.24,5,0,20.733333333333334,5322
Male,38,No,No,2,0,32,No Offer,Yes,16.94,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,696.8,0.0,0,542.08,4,0,21.775,3114
Male,36,No,No,3,0,23,No Offer,No,0.0,No,Yes,DSL,26,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.1,857.75,0.0,0,0.0,4,4,37.29347826086956,2327
Female,52,No,No,0,0,14,No Offer,Yes,27.68,No,Yes,DSL,26,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,55.7,795.15,0.0,100,387.52,4,2,56.79642857142857,4978
Male,44,No,Yes,3,10,50,No Offer,No,0.0,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,39.45,2021.35,0.0,0,0.0,3,3,40.427,6018
Male,76,Yes,Yes,0,5,72,No Offer,Yes,27.74,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,7898.45,0.0,0,1997.28,4,7,109.70069444444444,4319
Male,56,No,No,0,0,53,Offer B,Yes,49.21,No,Yes,Fiber Optic,29,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,80.6,4348.1,39.45,90,2608.13,4,2,82.03962264150944,6113
Female,58,No,No,3,0,41,No Offer,Yes,38.94,No,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2,1841.9,0.0,0,1596.54,5,1,44.924390243902444,4418
Female,39,No,No,0,0,10,No Offer,Yes,5.63,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,799.65,0.0,0,56.3,1,1,79.965,5578
Female,29,No,Yes,1,9,32,Offer C,Yes,33.28,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,2045.55,0.0,0,1064.96,3,4,63.9234375,5442
Female,34,No,Yes,1,1,41,Offer B,Yes,21.28,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,772.4,0.0,0,872.48,3,0,18.839024390243903,4180
Male,39,No,Yes,0,7,58,Offer B,Yes,5.69,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.35,5681.1,0.0,0,330.02,3,5,97.95,6432
Male,28,No,Yes,0,9,48,Offer B,Yes,22.36,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.45,5315.1,0.0,0,1073.28,3,7,110.73125,2319
Female,65,Yes,Yes,3,7,65,Offer B,Yes,19.58,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.45,7047.5,0.0,0,1272.7,4,6,108.42307692307692,6211
Female,24,No,Yes,2,4,70,Offer A,Yes,4.27,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.05,1764.75,0.0,0,298.9,5,0,25.210714285714285,4722
Male,25,No,Yes,0,6,50,Offer B,Yes,14.32,Yes,Yes,Cable,58,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,69.65,3442.15,0.0,0,716.0,4,4,68.843,4706
Female,20,No,Yes,0,5,63,Offer B,Yes,20.51,No,Yes,Fiber Optic,51,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,96.0,6109.75,0.0,30,1292.13,3,4,96.98015873015873,5016
Female,73,Yes,Yes,0,5,27,Offer C,Yes,10.19,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,2867.75,0.0,0,275.13,1,5,106.21296296296296,3444
Male,51,No,Yes,2,10,19,Offer D,Yes,9.47,Yes,Yes,DSL,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,0.0,120,179.93,5,0,47.91842105263158,5749
Male,73,Yes,Yes,0,8,14,No Offer,Yes,45.76,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,228.65,0.0,0,640.64,5,0,16.33214285714286,2962
Male,28,No,No,0,0,24,Offer C,No,0.0,No,Yes,DSL,46,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,50.6,1288.75,0.0,0,0.0,3,5,53.697916666666664,4806
Female,51,No,No,0,0,28,Offer C,Yes,44.11,No,Yes,Cable,15,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.05,1522.65,0.0,110,1235.08,3,2,54.38035714285714,4468
Male,34,No,Yes,1,2,25,No Offer,Yes,47.1,Yes,Yes,DSL,25,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.1,1466.1,0.0,0,1177.5,4,2,58.644,2499
Female,70,Yes,Yes,0,8,62,Offer B,Yes,22.74,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,0.0,0,1409.88,3,6,101.82096774193548,5061
Female,30,No,Yes,0,1,21,No Offer,No,0.0,No,Yes,Cable,69,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,55.95,1157.05,0.0,10,0.0,1,5,55.09761904761905,5531
Female,61,No,Yes,0,8,64,Offer B,Yes,49.26,Yes,Yes,Fiber Optic,18,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.4,6794.75,32.24,0,3152.64,3,6,106.16796875,4512
Male,47,No,No,0,0,14,Offer D,No,0.0,No,Yes,DSL,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,771.95,0.0,0,0.0,3,6,55.13928571428572,4900
Female,49,No,Yes,3,9,72,No Offer,No,0.0,No,Yes,DSL,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,53.65,3784.0,0.0,0,0.0,3,6,52.55555555555556,5498
Female,32,No,Yes,2,1,11,No Offer,No,0.0,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.6,346.45,27.24,0,0.0,4,2,31.495454545454546,2793
Female,51,No,Yes,3,2,12,No Offer,Yes,7.97,No,Yes,DSL,52,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.35,740.55,0.0,0,95.64,4,3,61.7125,5068
Female,33,No,Yes,0,9,43,No Offer,Yes,49.48,Yes,Yes,Fiber Optic,11,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,4107.3,0.0,0,2127.64,3,5,95.51860465116279,4392
Male,20,No,Yes,0,1,14,Offer D,Yes,7.26,Yes,Yes,Fiber Optic,42,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.1,1235.55,0.0,0,101.64,1,2,88.25357142857142,2177
Female,54,No,Yes,0,9,42,No Offer,Yes,1.31,No,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.0,4135.0,0.0,0,55.02,4,6,98.45238095238095,4545
Male,73,Yes,No,0,0,20,No Offer,Yes,44.44,Yes,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.55,1842.8,0.0,120,888.8,3,3,92.14,5444
Male,77,Yes,Yes,0,2,61,No Offer,Yes,2.19,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.3,6066.55,0.0,0,133.59,3,5,99.4516393442623,5413
Female,62,No,No,0,0,7,Offer E,Yes,46.79,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,541.15,0.0,0,327.53,1,1,77.30714285714285,5159
Female,34,No,No,0,0,22,No Offer,No,0.0,No,Yes,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3,0.0,0,0.0,4,5,48.78636363636363,2854
Male,32,No,No,0,0,3,No Offer,Yes,42.68,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,65.25,209.9,0.0,0,128.04,5,3,69.96666666666667,2562
Female,35,No,Yes,0,1,34,No Offer,Yes,43.33,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.65,3207.55,0.0,0,1473.22,2,4,94.33970588235294,3979
Male,62,No,No,0,0,1,Offer E,Yes,38.66,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,1,1,69.1,5795
Male,45,No,Yes,0,2,65,Offer B,Yes,21.58,Yes,Yes,DSL,13,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.15,4929.55,0.0,0,1402.7,4,6,75.83923076923077,6177
Female,45,No,Yes,2,1,59,Offer B,Yes,2.47,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.6,1286.0,0.0,0,145.73,5,0,21.796610169491526,6325
Male,54,No,Yes,2,8,6,Offer E,Yes,23.73,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,138.85,0.0,0,142.38,5,0,23.141666666666666,2186
Female,22,No,No,0,0,37,No Offer,Yes,24.04,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,3545.35,0.0,0,889.48,3,6,95.82027027027027,4437
Male,58,No,Yes,0,10,70,Offer A,Yes,48.0,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.35,6944.5,0.0,0,3360.0,3,5,99.20714285714286,4120
Female,48,No,Yes,0,10,72,Offer A,Yes,41.68,Yes,Yes,Fiber Optic,28,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,100.65,7334.05,0.0,0,3000.96,3,5,101.86180555555556,6380
Female,28,No,Yes,1,10,72,No Offer,Yes,47.02,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,117.6,8308.9,5.44,0,3385.44,3,8,115.40138888888889,6173
Male,56,No,No,0,0,6,No Offer,Yes,6.93,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,130.5,0.0,0,41.58,5,0,21.75,5761
Male,67,Yes,No,0,0,65,No Offer,Yes,4.4,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.05,7108.2,34.67,0,286.0,3,7,109.35692307692307,5692
Female,38,No,Yes,0,1,70,Offer A,Yes,5.48,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,93.9,6579.05,0.0,0,383.6,1,5,93.98642857142858,6173
Male,29,No,No,0,0,25,Offer C,Yes,3.58,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.5,516.3,0.0,0,89.5,4,0,20.651999999999997,4761
Female,44,No,No,0,0,5,No Offer,Yes,24.61,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.5,104.3,0.0,0,123.05,3,0,20.86,5263
Female,40,No,No,0,0,9,No Offer,Yes,45.41,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0.0,0,408.69,1,3,80.37777777777778,3246
Female,30,No,No,0,0,39,Offer C,Yes,1.57,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.15,826.0,25.92,0,61.23,3,0,21.17948717948718,2007
Female,22,No,Yes,0,1,62,Offer B,Yes,6.41,No,Yes,Cable,59,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,72.0,4284.2,0.0,0,397.42,4,5,69.1,6489
