Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Female,32,No,No,0,0,9,Offer E,Yes,45.99,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.45,147.55,0.0,0,413.91,4,0,16.394444444444446,2392
Male,58,No,Yes,0,0,72,No Offer,Yes,43.12,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8424.9,0.0,0,3104.64,3,8,117.01249999999999,6479
Male,40,No,No,0,0,20,No Offer,Yes,16.05,No,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.2,2203.7,0.0,0,321.0,3,8,110.18499999999999,2102
Male,32,No,Yes,3,3,19,No Offer,Yes,31.7,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,387.4,0.0,0,602.3,3,0,20.389473684210525,4821
Male,62,No,No,0,0,53,Offer B,No,0.0,No,Yes,Cable,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.9,3045.75,0.0,0,0.0,4,6,57.466981132075475,5677
Male,56,No,No,0,0,6,No Offer,Yes,6.93,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,130.5,0.0,0,41.58,5,0,21.75,5761
Male,22,No,Yes,3,9,9,Offer E,Yes,30.46,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.35,767.9,0.0,0,274.14,3,3,85.32222222222222,2993
Female,62,No,Yes,3,1,8,Offer E,Yes,12.41,Yes,Yes,DSL,53,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.75,446.8,0.0,0,99.28,4,2,55.85,5681
Female,45,No,Yes,3,5,71,No Offer,Yes,4.91,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.6,8100.25,0.0,0,348.61,4,8,114.08802816901408,4071
Female,23,No,Yes,0,10,71,No Offer,No,0.0,No,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,66.8,4689.15,0.0,0,0.0,4,8,66.0443661971831,4698
Male,43,No,Yes,0,1,68,No Offer,Yes,49.51,No,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.3,6754.35,0.0,90,3366.68,4,5,99.32867647058823,5757
Male,51,No,No,0,0,34,No Offer,Yes,28.0,Yes,Yes,Fiber Optic,18,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,3540.65,0.0,0,952.0,3,6,104.13676470588236,5503
Male,51,No,No,0,0,26,No Offer,Yes,29.72,No,Yes,Fiber Optic,11,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.2,2184.6,0.0,0,772.72,5,4,84.02307692307691,5156
Male,42,No,No,0,0,7,Offer E,Yes,33.18,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,18.95,130.55,0.0,0,232.26,5,0,18.650000000000002,4097
Female,51,No,Yes,0,0,20,No Offer,Yes,43.49,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,1540.35,0.0,0,869.8,5,1,77.0175,5456
Female,48,No,Yes,0,5,60,Offer B,Yes,9.98,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,6411.25,0.0,0,598.8,3,6,106.85416666666667,4115
Male,51,No,Yes,1,5,72,No Offer,Yes,37.11,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.55,1432.55,0.0,0,2671.92,5,0,19.896527777777777,5809
Male,64,No,No,0,0,4,Offer E,Yes,3.69,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,25.25,101.9,0.0,0,14.76,5,0,25.475,3962
Male,40,No,Yes,1,2,16,No Offer,Yes,31.99,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,313.4,0.0,0,511.84,4,0,19.5875,3677
Female,58,No,No,0,0,10,No Offer,Yes,8.35,No,Yes,Cable,29,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.95,629.55,0.0,0,83.5,3,4,62.955,4323
Male,60,No,No,0,0,31,No Offer,Yes,42.05,Yes,Yes,Fiber Optic,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.15,2640.55,0.0,0,1303.55,3,2,85.17903225806452,3031
Female,26,No,Yes,0,2,71,No Offer,Yes,39.44,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.1,1372.45,0.0,0,2800.24,4,0,19.330281690140847,4241
Male,29,No,No,0,0,58,Offer B,Yes,49.02,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.8,1212.25,0.0,0,2843.16,4,0,20.900862068965516,4758
Male,31,No,Yes,1,7,70,No Offer,Yes,2.5,Yes,Yes,Cable,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.15,6237.05,0.0,0,175.0,3,8,89.10071428571429,5824
Female,30,No,Yes,0,2,71,No Offer,Yes,22.33,Yes,Yes,Cable,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.1,6310.9,0.0,0,1585.43,3,8,88.88591549295774,5054
Female,33,No,Yes,3,1,72,No Offer,Yes,41.14,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.75,8672.45,0.0,0,2962.08,4,8,120.45069444444445,5475
Female,56,No,Yes,0,1,26,No Offer,Yes,42.26,No,Yes,Fiber Optic,2,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.9,2196.45,0.0,0,1098.76,4,4,84.47884615384615,4038
Female,41,No,Yes,0,1,33,No Offer,Yes,10.34,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,95.0,3008.15,0.0,60,341.22,3,4,91.1560606060606,4639
Female,51,No,Yes,3,1,10,No Offer,Yes,18.62,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,220.8,0.0,0,186.2,5,0,22.080000000000002,2836
Female,52,No,No,0,0,10,No Offer,Yes,10.46,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.2,222.65,0.0,0,104.6,4,0,22.265,2066
Female,31,No,Yes,2,1,39,No Offer,Yes,5.88,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,24.2,914.6,0.0,0,229.32,3,0,23.451282051282053,3109
Female,40,No,No,0,0,11,No Offer,Yes,48.92,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.3,246.3,0.0,0,538.12,3,0,22.39090909090909,4188
Female,36,No,Yes,2,1,68,No Offer,Yes,25.16,Yes,Yes,Cable,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,5560.0,0.0,0,1710.88,4,7,81.76470588235294,4732
Male,43,No,No,0,0,18,No Offer,Yes,34.78,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,89.6,1633.0,0.0,0,626.04,3,3,90.72222222222223,2269
Male,47,No,No,0,0,18,No Offer,Yes,33.8,Yes,Yes,Cable,17,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,56.25,969.85,0.0,30,608.4,4,1,53.88055555555556,2277
Female,59,No,Yes,2,2,52,Offer B,Yes,10.03,No,Yes,Cable,29,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,50.95,2610.65,0.0,0,521.56,4,2,50.204807692307696,4298
Male,42,No,Yes,3,8,56,Offer B,Yes,40.86,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.85,6567.9,0.0,0,2288.16,3,8,117.28392857142856,4937
Male,51,No,No,0,0,45,Offer B,Yes,24.75,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.65,4747.85,0.0,0,1113.75,5,6,105.50777777777779,2183
Female,45,No,No,0,0,67,No Offer,Yes,43.3,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,26.1,1759.55,0.0,0,2901.1,3,0,26.26194029850746,6466
Male,33,No,Yes,0,3,3,Offer E,No,0.0,No,Yes,Cable,25,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,35.1,101.1,0.0,0,0.0,3,3,33.699999999999996,3610
Male,52,No,Yes,0,2,63,No Offer,Yes,48.14,Yes,Yes,Cable,28,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,67.25,4234.15,0.0,150,3032.82,4,4,67.20873015873015,6438
Female,50,No,Yes,2,1,11,No Offer,Yes,15.04,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,300.7,0.0,0,165.44,4,0,27.336363636363636,5409
Male,20,No,No,1,0,1,No Offer,Yes,41.39,No,Yes,Cable,48,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.55,59.55,0.0,0,41.39,3,4,59.55,5824
Male,48,No,No,0,0,55,No Offer,Yes,26.3,Yes,Yes,DSL,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,77.8,4323.35,0.0,0,1446.5,5,5,78.60636363636364,6483
Male,34,No,Yes,1,2,25,No Offer,Yes,47.1,Yes,Yes,DSL,25,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,55.1,1466.1,0.0,0,1177.5,4,2,58.644,2499
Female,55,No,Yes,0,7,72,No Offer,Yes,37.98,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.15,1776.45,0.0,0,2734.56,5,0,24.672916666666666,5613
Female,33,No,No,2,0,65,No Offer,No,0.0,No,Yes,DSL,25,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.25,2933.95,0.0,0,0.0,5,4,45.137692307692305,5712
Male,31,No,Yes,1,9,7,No Offer,Yes,39.98,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,144.35,0.0,0,279.86,3,0,20.62142857142857,4954
Female,45,No,Yes,0,7,72,No Offer,Yes,15.23,Yes,Yes,DSL,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.75,4804.75,0.0,0,1096.56,3,4,66.73263888888889,4675
Male,57,No,Yes,0,4,21,No Offer,Yes,17.19,No,Yes,DSL,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.6,1125.2,0.0,0,360.99,3,2,53.58095238095238,5763
Female,28,No,No,0,0,2,No Offer,Yes,13.89,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.7,39.85,0.0,0,27.78,4,0,19.925,2107
Male,50,No,Yes,0,8,72,No Offer,Yes,27.59,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.8,8332.15,0.0,0,1986.48,3,8,115.72430555555555,5130
Female,63,No,No,0,0,6,No Offer,Yes,39.16,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45,314.6,0.0,0,234.96,3,2,52.43333333333334,3672
Male,58,No,No,0,0,52,No Offer,Yes,5.92,No,Yes,Fiber Optic,23,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,83.8,4331.4,0.0,70,307.84,3,3,83.29615384615384,6339
Male,22,No,No,0,0,60,No Offer,Yes,44.24,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,116.6,7049.5,0.0,0,2654.4,3,8,117.49166666666666,5680
Female,24,No,Yes,0,4,12,Offer D,Yes,23.99,No,Yes,DSL,51,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.2,690.5,0.0,0,287.88,4,3,57.541666666666664,4474
Female,50,No,No,0,0,13,Offer D,Yes,21.36,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.3,279.3,0.0,0,277.68,5,0,21.484615384615385,5917
Male,20,No,No,0,0,22,Offer D,Yes,43.78,Yes,Yes,DSL,47,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,65.05,1427.55,0.0,10,963.16,4,3,64.88863636363637,4709
Female,59,No,Yes,3,4,72,No Offer,Yes,48.29,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.05,1709.15,0.0,0,3476.88,4,0,23.738194444444446,4755
Female,23,No,No,0,0,2,No Offer,Yes,4.92,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,18.75,53.15,0.0,0,9.84,4,0,26.575,5355
Female,42,No,Yes,3,1,40,No Offer,Yes,3.01,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,777.35,0.0,0,120.4,5,0,19.43375,3556
Male,23,No,Yes,3,2,44,No Offer,Yes,36.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.0,860.85,0.0,0,1621.84,3,0,19.56477272727273,3743
Female,19,No,No,0,0,1,No Offer,No,0.0,No,Yes,DSL,76,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,24.4,24.4,0.0,10,0.0,5,1,24.4,5092
Male,32,No,No,0,0,3,No Offer,Yes,42.68,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,65.25,209.9,0.0,0,128.04,5,3,69.96666666666667,2562
Male,28,No,No,0,0,13,Offer D,Yes,33.95,No,Yes,DSL,59,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,50.55,610.75,0.0,0,441.35,5,3,46.98076923076923,5530
Female,19,No,No,0,0,1,No Offer,Yes,38.81,No,Yes,Fiber Optic,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,70.7,70.7,0.0,0,38.81,3,2,70.7,4056
Male,33,No,Yes,2,8,4,Offer E,Yes,35.09,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.25,155.35,0.0,0,140.36,5,1,38.8375,2776
Male,51,No,No,0,0,2,Offer E,Yes,1.57,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,144.0,0.0,0,3.14,4,1,72.0,2980
Male,28,No,Yes,0,0,72,No Offer,Yes,21.26,Yes,Yes,Fiber Optic,53,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.95,7875.0,0.0,0,1530.72,4,7,109.375,5758
Female,42,No,Yes,2,1,37,No Offer,Yes,31.83,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.45,911.6,0.0,0,1177.71,4,0,24.63783783783784,5359
Female,34,No,No,0,0,23,Offer D,Yes,10.41,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.65,478.1,0.0,0,239.43,3,0,20.786956521739132,5916
Female,31,No,Yes,3,4,42,No Offer,Yes,34.66,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.05,761.85,0.0,0,1455.72,4,0,18.139285714285716,5091
Female,45,No,No,0,0,32,Offer C,Yes,33.45,Yes,Yes,DSL,5,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2282.95,0.0,0,1070.4,4,5,71.3421875,2830
Female,59,No,Yes,3,3,22,Offer D,Yes,4.67,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,1615.1,0.0,0,102.74,5,1,73.41363636363636,4479
Male,26,No,Yes,0,5,42,No Offer,No,0.0,No,Yes,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0.0,0,0.0,3,2,26.12261904761905,4959
Female,56,No,No,0,0,8,No Offer,Yes,10.91,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.45,369.3,0.0,0,87.28,3,1,46.1625,4909
Female,23,No,Yes,1,5,65,No Offer,Yes,13.17,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,104.3,6725.3,0.0,70,856.05,3,5,103.46615384615384,4997
Female,30,No,Yes,1,3,70,No Offer,Yes,33.24,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,6293.2,0.0,0,2326.8,3,8,89.90285714285714,5650
Male,43,No,No,2,0,22,Offer D,Yes,34.07,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,432.5,0.0,0,749.54,5,0,19.65909090909091,2722
Female,58,No,Yes,1,5,67,No Offer,No,0.0,No,Yes,DSL,15,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,36.15,2434.45,0.0,0,0.0,3,3,36.33507462686567,6314
Female,42,No,No,0,0,25,Offer C,Yes,6.0,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.2,532.1,0.0,0,150.0,4,0,21.284000000000002,2159
Female,49,No,Yes,0,0,20,Offer D,Yes,48.03,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,375.25,0.0,0,960.6,3,0,18.7625,4137
Female,28,No,No,2,0,2,Offer E,Yes,32.06,No,Yes,Cable,52,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,61.2,125.95,0.0,0,64.12,4,4,62.975,5056
Male,36,No,No,0,0,51,No Offer,Yes,47.43,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,1042.65,0.0,0,2418.93,4,0,20.444117647058825,6097
Female,27,No,Yes,2,9,46,No Offer,No,0.0,No,Yes,DSL,52,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0.0,0,0.0,3,4,35.22282608695652,4829
Male,20,No,No,1,0,13,Offer D,Yes,26.63,No,Yes,DSL,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.0,659.35,0.0,0,346.19,3,2,50.71923076923077,5611
Male,32,No,Yes,1,4,26,Offer C,Yes,4.62,No,Yes,DSL,19,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0.0,0,120.12,5,2,49.45384615384615,3386
Male,41,No,No,3,0,19,Offer D,Yes,24.1,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.0,377.55,0.0,0,457.9,3,0,19.871052631578948,5188
Female,21,No,Yes,0,6,72,No Offer,Yes,15.35,Yes,Yes,DSL,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.4,6058.95,0.0,0,1105.2,3,7,84.15208333333334,6114
Male,60,No,No,0,0,24,Offer C,Yes,30.42,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,2322.85,0.0,110,730.08,3,3,96.78541666666666,3192
Female,29,No,Yes,0,6,46,No Offer,Yes,2.0,Yes,Yes,Fiber Optic,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.9,4854.3,0.0,0,92.0,5,7,105.52826086956522,5119
Female,52,No,No,0,0,2,Offer E,Yes,26.9,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0.0,0,53.8,4,0,28.7,2822
Male,56,No,Yes,0,7,31,Offer C,Yes,25.3,No,Yes,Cable,28,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,66.4,2019.8,0.0,0,784.3,4,5,65.15483870967742,3282
Female,57,No,Yes,3,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0.0,0,436.32,4,6,95.16875,3337
Male,26,No,No,1,0,52,No Offer,Yes,23.12,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,1334.5,0.0,0,1202.24,3,0,25.66346153846154,5662
Male,35,No,Yes,3,1,13,Offer D,Yes,40.2,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.85,252.0,0.0,0,522.6,4,0,19.384615384615383,2928
Female,34,No,No,0,0,35,Offer C,Yes,35.5,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.75,700.45,0.0,0,1242.5,4,0,20.012857142857143,4261
Female,36,No,No,0,0,59,No Offer,Yes,30.44,No,Yes,Fiber Optic,30,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,95.8,5655.45,0.0,0,1795.96,3,5,95.85508474576271,5470
Male,39,No,Yes,0,9,72,No Offer,Yes,33.22,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,3,5,93.71319444444445,5943
Female,35,No,Yes,0,10,49,No Offer,Yes,40.67,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,106.65,5174.35,0.0,0,1992.83,4,7,105.59897959183674,5948
Female,43,No,No,0,0,2,Offer E,Yes,5.47,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,105.6,0.0,0,10.94,3,1,52.8,2245
Male,47,No,No,0,0,1,Offer E,Yes,17.07,Yes,Yes,DSL,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.15,61.15,0.0,0,17.07,4,3,61.15,4592
Male,55,No,No,0,0,6,Offer E,Yes,29.52,No,Yes,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0.0,0,177.12,3,3,82.49166666666666,4093
Male,35,No,No,3,0,49,No Offer,Yes,4.76,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.2,5290.45,0.0,0,233.24,3,7,107.96836734693878,6005
Female,59,No,Yes,3,7,56,No Offer,Yes,18.99,No,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,61.3,3346.8,0.0,0,1063.44,3,4,59.76428571428572,4173
Female,61,No,Yes,2,7,6,Offer E,No,0.0,No,Yes,Cable,10,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0.0,50,0.0,5,3,36.25,2866
Male,55,No,No,0,0,32,Offer C,Yes,41.52,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,607.7,0.0,0,1328.64,4,0,18.990625,4636
Male,34,No,Yes,1,3,50,No Offer,Yes,41.58,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,0.0,0,2079.0,4,7,108.62799999999999,4972
Male,33,No,Yes,2,2,58,No Offer,Yes,33.82,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6004.85,0.0,0,1961.56,5,6,103.53189655172415,5870
Female,43,No,Yes,1,3,65,No Offer,Yes,28.46,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.45,5957.9,0.0,0,1849.9,3,8,91.66,5509
Female,21,No,No,0,0,64,No Offer,Yes,8.52,Yes,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,86.4,5442.05,0.0,0,545.28,3,8,85.03203125,6474
Female,49,No,Yes,0,5,66,Offer A,Yes,44.4,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,66.9,4370.25,0.0,70,2930.4,4,3,66.2159090909091,5546
Male,59,No,Yes,0,9,38,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,0.0,0,1599.04,3,7,116.54210526315791,5461
Female,21,No,Yes,0,2,20,Offer D,Yes,19.15,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,416.45,0.0,0,383.0,5,0,20.822499999999998,3585
Female,49,No,No,0,0,60,No Offer,Yes,38.88,No,Yes,DSL,2,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,4224.7,0.0,0,2332.8,3,5,70.41166666666666,4260
Female,50,No,Yes,3,6,50,Offer B,Yes,49.18,Yes,Yes,DSL,76,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,0.0,0,2459.0,3,7,80.844,5823
Female,57,No,Yes,0,2,72,Offer A,No,0.0,No,Yes,DSL,15,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.2,3580.95,0.0,0,0.0,3,6,49.735416666666666,4700
Male,28,No,Yes,0,9,60,Offer B,Yes,31.29,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.5,1198.8,0.0,0,1877.4,5,0,19.98,5848
Male,40,No,No,0,0,46,Offer B,No,0.0,No,Yes,DSL,2,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.25,1755.35,0.0,0,0.0,3,4,38.15978260869565,2653
